Column1;Column2;Column3;Column4;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15
14:03:48;1373;52460;409,84;0,682;0,612;0,963;1,82;4,26;0,246;35,8;7,9;7,2
14:03:49;1374;47211;368,84;0,757;0,69;1,031;2,52;4,3;0,237;35,8;6,9;6,2
14:03:50;1375;45975;359,18;0,779;0,712;1,05;1,92;7,04;0,234;35,8;6,7;5,9
14:03:51;1376;52107;407,09;0,685;0,614;0,968;24,81;24,87;0,483;35,7;8,7;7,9
14:03:52;1377;51906;405,52;0,688;0,619;0,964;7,49;6,47;0,239;35,7;9,9;9,1
14:03:53;1378;53794;420,27;0,664;0,594;0,941;6,16;6,95;0,237;35,7;9,1;8,3
14:03:54;1379;48176;376,38;0,742;0,67;1,027;2,03;4,19;0,246;35,8;7,7;6,9
14:03:55;1380;46865;366,13;0,764;0,693;1,042;1,91;12,13;0,256;35,8;7,3;6,6
14:03:56;1381;49932;390,09;0,715;0,642;1,002;26,83;28,97;0,56;35,7;8,3;7,5
14:03:57;1382;51304;400,81;0,695;0,626;0,972;5,61;5,71;0,24;35,7;9,1;8,2
14:03:58;1383;48056;375,44;0,745;0,675;1,029;2,24;4,35;0,24;35,8;8,1;7,4
14:03:59;1384;51986;406,14;0,687;0,614;0,969;1,81;4,11;0,241;35,7;9,2;8,4
14:04:00;1385;53701;419,54;0,664;0,594;0,946;10,63;8,49;0,26;35,7;9,6;8,7
14:04:01;1386;49488;386,63;0,723;0,649;1,019;23,46;24,94;0,475;35,8;8,3;7,5
14:04:02;1387;57538;449,52;0,621;0,55;0,909;8,85;4,35;0,255;35,7;8,8;8
14:04:03;1388;56085;438,16;0,637;0,564;0,926;2,33;7,39;0,249;35,7;8,8;8
14:04:04;1389;46851;366,02;0,763;0,69;1,051;2,33;4,4;0,248;35,8;6,8;6,1
14:04:05;1390;57420;448,59;0,622;0,549;0,91;1,93;13,2;0,248;35,7;9,8;8,4
14:04:06;1391;54565;426,29;0,655;0,581;0,943;24,24;22,58;0,46;35,7;9,1;8,3
14:04:07;1392;55014;429,8;0,649;0,578;0,929;2,32;4,14;0,234;35,7;9;8,2
14:04:08;1393;51256;400,44;0,697;0,626;0,978;5,53;4,67;0,246;35,7;8,5;7,7
14:04:09;1394;46692;364,78;0,766;0,699;1,033;5,7;4,33;0,234;35,8;7,1;6,5
14:04:10;1395;54573;426,35;0,655;0,585;0,931;1,86;12,82;0,244;35,7;8,6;7,9
14:04:11;1396;48722;380,64;0,734;0,662;1,02;13,44;11,01;0,294;35,8;8,4;7,6
14:04:12;1397;49929;390,07;0,716;0,643;1,002;5,57;5,98;0,261;35,7;8,7;7,8
14:04:13;1398;52425;409,57;0,681;0,609;0,968;1,93;4,56;0,246;35,7;8,8;8
14:04:14;1399;55461;433,29;0,645;0,573;0,931;21,16;16,73;0,44;35,8;8,8;8,1
14:04:15;1400;51070;398,98;0,699;0,628;0,987;2,84;14,69;0,264;35,7;9,2;8,4
14:04:16;1401;54408;425,06;0,656;0,587;0,932;13,45;12,55;0,298;35,7;9,3;8,3
14:04:17;1402;51528;402,56;0,693;0,623;0,975;6,84;13,88;0,263;35,7;9,1;8,4
14:04:18;1403;54009;421,95;0,662;0,591;0,945;14,21;11,14;0,281;35,8;8,8;8,1
14:04:19;1404;52790;412,42;0,676;0,607;0,956;15;18,72;0,33;35,7;9,1;8,2
14:04:20;1405;46837;365,91;0,763;0,694;1,044;5,37;5,91;0,243;35,8;7,6;6,8
14:04:21;1406;47515;371,21;0,752;0,682;1,032;11,45;12,37;0,315;35,7;7,2;6,4
14:04:22;1407;45802;357,83;0,781;0,711;1,059;6,34;8,19;0,248;35,8;6,6;5,9
14:04:23;1408;52412;409,47;0,682;0,614;0,96;2,15;4,23;0,244;35,7;8,6;7,9
14:04:24;1409;57655;450,43;0,619;0,547;0,91;9,07;4,23;0,256;35,7;9,1;8,2
14:04:25;1410;52492;410,09;0,681;0,611;0,961;2,53;9,29;0,243;35,7;8,4;7,7
14:04:26;1411;54509;425,85;0,656;0,581;0,955;20,41;22;0,434;35,7;8,5;7,9
14:04:27;1412;48110;375,86;0,743;0,676;1,012;2,43;5,42;0,236;35,8;7,2;6,4
14:04:28;1413;50724;396,28;0,704;0,636;0,978;2,41;4,4;0,234;35,7;8,2;7,4
14:04:29;1414;46435;362,77;0,771;0,702;1,042;1,87;4,21;0,233;35,8;7,6;6,8
14:04:30;1415;55218;431,39;0,647;0,579;0,924;6,41;7,31;0,239;35,7;9,1;8,4
14:04:31;1416;53584;418,63;0,667;0,598;0,95;19,84;19,6;0,414;35,7;8,7;8
14:04:32;1417;50651;395,71;0,705;0,636;0,977;1,86;4,48;0,248;35,7;8,5;7,8
14:04:33;1418;49953;390,26;0,716;0,647;0,991;1,93;4,27;0,243;35,8;7;6,3
14:04:34;1419;45760;357,5;0,781;0,714;1,055;1,99;4,31;0,233;35,8;6,8;6,1
14:04:35;1420;49975;390,43;0,716;0,646;0,993;15,94;15,37;0,321;35,8;8,3;7,4
14:04:36;1421;55147;430,84;0,648;0,577;0,928;22,1;15,86;0,436;35,7;9;8,1
14:04:37;1422;50324;393,16;0,71;0,642;0,988;9,18;9,54;0,258;35,7;8,7;7,5
14:04:38;1423;48031;375,24;0,745;0,675;1,023;6,08;6,1;0,255;35,8;7,1;6,3
14:04:39;1424;53463;417,68;0,667;0,597;0,953;1,88;9,32;0,242;35,7;9;8,1
14:04:40;1425;51177;399,82;0,698;0,629;0,973;8,37;9,21;0,256;35,7;8;7,3
14:04:41;1426;54602;426,58;0,654;0,58;0,948;21,62;21,73;0,428;35,7;9,7;8,8
14:04:42;1427;52650;411,33;0,679;0,61;0,961;8,11;8,56;0,252;35,7;8,8;8
14:04:43;1428;46406;362,55;0,771;0,704;1,04;2,37;4,39;0,235;35,8;6,7;6,1
14:04:44;1429;48669;380,23;0,735;0,666;1,015;17,91;15,78;0,406;35,8;7,2;6,5
14:04:45;1430;48697;380,45;0,734;0,662;1,014;2,04;6,04;0,252;35,7;7,8;6,9
14:04:46;1431;50269;392,73;0,711;0,64;0,997;21,1;20,69;0,413;35,8;7,4;6,6
14:04:47;1432;46441;362,82;0,771;0,703;1,045;9,29;7,56;0,254;35,8;7,3;6,6
14:04:48;1433;50669;395,85;0,705;0,635;0,986;2;4,25;0,237;35,7;9,1;8,1
14:04:49;1434;56488;441,31;0,632;0,558;0,923;1,89;7,03;0,252;35,7;9,2;8,3
14:04:50;1435;55291;431,96;0,646;0,572;0,943;10,84;13,19;0,293;35,7;8,4;7,7
14:04:51;1436;53979;421,71;0,662;0,59;0,948;10,72;18,2;0,31;35,7;9,2;8,4
14:04:52;1437;56147;438,65;0,635;0,567;0,913;1,71;6,2;0,235;35,7;9,6;8,7
14:04:53;1438;53562;418,45;0,667;0,597;0,949;2,15;4,19;0,235;35,7;8,9;8,1
14:04:54;1439;51549;402,73;0,694;0,625;0,973;2,06;4,24;0,233;35,8;8,9;8,1
14:04:55;1440;52340;408,91;0,681;0,611;0,966;1,9;19,36;0,261;35,7;9,1;8,3
14:04:56;1441;55405;432,85;0,645;0,574;0,932;10,26;9,97;0,294;35,8;8,8;7,9
14:04:57;1442;49872;389,63;0,716;0,648;0,996;6,51;4,35;0,242;35,7;8,7;7,8
14:04:58;1443;52606;410,98;0,68;0,613;0,955;1,92;4,24;0,245;35,8;8,2;7,4
14:04:59;1444;49636;387,78;0,72;0,649;1,006;1,82;4,49;0,242;35,7;7,8;7,1
14:05:00;1445;50750;396,48;0,704;0,634;0,989;2,33;14,44;0,252;35,7;8,8;8
14:05:01;1446;50318;393,11;0,71;0,64;0,996;20,72;21,45;0,422;35,7;7,9;7,1
14:05:02;1447;47123;368,15;0,759;0,691;1,036;1,89;7,59;0,244;35,8;7;6,4
14:05:03;1448;46890;366,33;0,763;0,696;1,038;6,73;6,12;0,239;35,8;7;6,3
14:05:04;1449;47569;371,63;0,752;0,686;1,025;1,96;4,58;0,241;35,7;8,2;7,5
14:05:05;1450;52788;412,41;0,677;0,609;0,95;5,19;5,35;0,228;35,7;8,3;7,6
14:05:06;1451;51572;402,91;0,693;0,622;0,986;20,25;20,96;0,522;35,8;8,6;7,9
14:05:07;1452;55700;435,16;0,641;0,569;0,929;9,22;18,58;0,279;35,7;9,3;8,5
14:05:08;1453;49156;384,03;0,728;0,659;1,008;18,24;17,8;0,417;35,8;7,6;6,9
14:05:09;1454;51471;402,12;0,694;0,623;0,98;1,89;4,3;0,245;35,7;8,8;8,1
14:05:10;1455;45414;354,8;0,788;0,721;1,059;19,15;14,38;0,446;35,8;6,8;6
14:05:11;1456;48826;381,45;0,733;0,662;1,012;21,45;20,71;0,39;35,8;7,3;6,6
14:05:12;1457;56091;438,21;0,636;0,567;0,919;8,7;8,88;0,26;35,7;9,6;8,8
14:05:13;1458;52657;411,38;0,679;0,609;0,955;8,64;9,37;0,258;35,7;8,4;7,7
14:05:14;1459;54445;425,35;0,656;0,584;0,947;18,35;18,61;0,491;35,7;9,3;8,6
14:05:15;1460;51725;404,1;0,691;0,622;0,968;5,5;4,52;0,241;35,7;8,6;7,8
14:05:16;1461;48826;381,45;0,732;0,66;1,019;24,6;26,82;0,5;35,7;8,4;7,6
14:05:17;1462;51140;399,53;0,699;0,629;0,977;1,8;4,17;0,238;35,7;8,8;8
14:05:18;1463;46074;359,95;0,777;0,708;1,054;7,87;6,36;0,247;35,8;6,8;6,1
14:05:19;1464;45096;352,31;0,793;0,726;1,065;8,21;8,17;0,248;35,8;7;6,2
14:05:20;1465;46102;360,17;0,776;0,706;1,055;1,93;14,3;0,252;35,8;7,2;6,5
14:05:21;1466;57585;449,88;0,621;0,547;0,919;21,57;22,08;0,421;35,8;9,1;8,3
14:05:22;1467;55245;431,6;0,647;0,579;0,922;7,88;6,18;0,243;35,7;7,9;7,1
14:05:23;1468;51793;404,63;0,689;0,62;0,973;6,93;13,46;0,272;35,7;9,2;8,4
14:05:24;1469;50545;394,88;0,707;0,637;0,991;10,63;16,06;0,295;35,7;8,1;7,4
14:05:25;1470;55541;433,91;0,643;0,573;0,924;3,03;19,35;0,258;35,7;9,2;8,5
14:05:26;1471;57043;445,65;0,627;0,555;0,916;19,69;21,21;0,454;35,8;9,1;8,3
14:05:27;1472;52741;412,04;0,677;0,609;0,952;1,86;4,36;0,231;35,7;9,4;8,4
14:05:28;1473;44951;351,18;0,795;0,727;1,069;2,03;4,38;0,239;35,8;6,9;6,1
14:05:29;1474;48651;380,09;0,735;0,664;1,018;3,74;7,38;0,259;35,8;7,2;6,5
14:05:30;1475;53559;418,43;0,666;0,596;0,95;2,33;18,04;0,264;35,7;8,5;7,7
14:05:31;1476;49068;383,34;0,73;0,658;1,017;21,92;21,67;0,518;35,8;7,4;6,8
14:05:32;1477;50220;392,34;0,712;0,641;1;2;11,52;0,254;35,8;8,2;7,4
14:05:33;1478;46912;366,5;0,762;0,692;1,042;2,33;4,32;0,24;35,8;6,5;5,8
14:05:34;1479;52255;408,24;0,684;0,614;0,965;1,98;4,98;0,243;35,7;8,1;7,3
14:05:35;1480;48993;382,76;0,73;0,659;1,011;2,48;16,08;0,269;35,7;8;7,1
14:05:36;1481;53094;414,8;0,673;0,6;0,959;24,3;23,95;0,435;35,7;8,7;8
14:05:37;1482;47778;373,27;0,748;0,68;1,025;8,82;9,57;0,258;35,8;7,6;6,9
14:05:38;1483;57176;446,69;0,625;0,552;0,912;24,3;21,64;0,517;35,7;9,3;8,4
14:05:39;1484;51972;406,03;0,687;0,617;0,969;1,95;4,23;0,236;35,7;9,2;8,4
14:05:40;1485;54517;425,91;0,655;0,584;0,935;10,47;12,36;0,269;35,7;9,1;8,2
14:05:41;1486;53593;418,7;0,667;0,595;0,95;21,45;22,01;0,404;35,7;7,5;6,7
14:05:42;1487;50171;391,96;0,713;0,643;0,986;8,11;7,49;0,249;35,8;6,8;6,1
14:05:43;1488;53424;417,38;0,669;0,599;0,947;8,87;17,37;0,278;35,7;8,8;7,9
14:05:44;1489;49091;383,52;0,729;0,662;1,001;17,45;13,64;0,313;35,8;7,4;6,7
14:05:45;1490;54358;424,67;0,657;0,587;0,935;8,35;9,26;0,263;35,7;9,1;8,3
14:05:46;1491;56673;442,76;0,63;0,559;0,914;20,04;22,51;0,386;35,7;9,2;8,3
14:05:47;1492;55771;435,71;0,64;0,569;0,927;3,64;9,75;0,251;35,7;9;8,1
14:05:48;1493;48774;381,05;0,734;0,662;1,019;3,62;13,96;0,266;35,8;8,1;7,3
14:05:49;1494;57032;445,56;0,626;0,555;0,909;2,48;4,2;0,241;35,7;9,8;9,1
14:05:50;1495;47274;369,33;0,757;0,688;1,035;3,15;4,14;0,239;35,8;6,9;6,2
14:05:51;1496;44806;350,05;0,799;0,729;1,077;17,26;11,36;0,342;35,8;6,2;5,6
14:05:52;1497;47404;370,34;0,754;0,685;1,033;1,99;4,34;0,246;35,7;7,3;6,5
14:05:53;1498;49341;385,48;0,725;0,653;1,01;8,04;8,43;0,278;35,8;7,7;6,9
14:05:54;1499;45355;354,34;0,789;0,717;1,073;1,93;4,27;0,243;35,8;6,6;6
14:05:55;1500;50461;394,23;0,708;0,636;0,993;16,29;15,71;0,337;35,7;8,3;7,4
14:05:56;1501;51369;401,32;0,695;0,623;0,983;18,18;15,85;0,413;35,7;9,3;8,5
14:05:57;1502;45978;359,2;0,778;0,706;1,065;7,61;8,04;0,265;35,8;7,3;6,7
14:05:58;1503;53250;416,02;0,671;0,599;0,958;14,44;6,7;0,292;35,7;9,1;8,4
14:05:59;1504;53503;417,99;0,668;0,597;0,951;7,83;4,58;0,257;35,7;8,7;7,8
14:06:00;1505;47310;369,61;0,755;0,685;1,034;1,96;4,12;0,239;35,7;7,9;7,2
14:06:01;1506;46018;359,52;0,778;0,706;1,06;21,92;19,47;0,42;35,8;6,9;6,3
14:06:02;1507;47655;372,3;0,751;0,677;1,041;10,17;12,01;0,283;35,8;7,3;6,6
14:06:03;1508;57440;448,75;0,621;0,549;0,905;3,84;14,16;0,254;35,7;9,2;8,5
14:06:04;1509;50881;397,51;0,702;0,632;0,982;1,93;8,58;0,24;35,7;8,9;8,1
14:06:05;1510;50338;393,27;0,71;0,638;0,992;2,61;9,09;0,245;35,7;8,4;7,6
14:06:06;1511;54340;424,53;0,658;0,585;0,943;14,47;12,35;0,327;35,7;9,1;8,4
14:06:07;1512;49258;384,83;0,726;0,656;0,997;8,4;6,28;0,256;35,7;8,4;7,6
14:06:08;1513;47906;374,27;0,746;0,677;1,015;16,74;14,08;0,409;35,8;8,1;7,4
14:06:09;1514;47934;374,48;0,746;0,686;0,982;4,65;12,31;0,293;35,7;8,1;7,3
14:06:10;1515;58872;459,94;0,606;0,574;0,736;13,55;12,88;0,259;35,7;11,2;10,4
14:06:11;1516;51276;400,59;0,697;0,66;0,839;19,73;21,58;0,402;35,7;10,5;9,7
14:06:12;1517;59992;468,69;0,596;0,563;0,724;1,88;2,66;0,163;35,7;11;10,2
14:06:13;1518;50655;395,74;0,706;0,675;0,831;2,16;2,25;0,176;35,8;9,8;9
14:06:14;1519;52088;406,94;0,686;0,654;0,816;14,6;16,07;0,287;35,7;9,7;9
14:06:15;1520;59083;461,59;0,604;0,572;0,733;18,06;13,8;0,325;35,7;11;10,1
14:06:16;1521;43146;337,08;0,821;0,549;1,899;21,62;80,82;2,517;35,8;7,1;6,5
14:06:17;1522;45162;352,83;0,8;0,63;1,472;8,84;38,41;1,607;35,8;6,7;6,1
14:06:18;1523;57158;446,55;0,625;0,592;0,759;7,74;28,89;0,279;35,7;10,6;9,8
14:06:19;1524;53826;420,52;0,663;0,631;0,79;1,9;6,21;0,165;35,7;11,6;10,7
14:06:20;1525;49448;386,31;0,723;0,689;0,855;11,71;15,24;0,252;35,7;10,1;9,3
14:06:21;1526;53106;414,89;0,673;0,635;0,82;18,56;22,21;0,447;35,7;9,3;8,6
14:06:22;1527;54937;429,2;0,65;0,617;0,781;9,04;8,99;0,216;35,7;10,9;10,1
14:06:23;1528;49000;382,81;0,729;0,692;0,876;14,11;13,95;0,497;35,7;9,8;9
14:06:24;1529;53361;416,88;0,67;0,619;0,869;35,68;51,92;1,023;35,7;9,5;8,5
14:06:25;1530;53948;421,47;0,662;0,598;0,908;35,33;85,61;0,997;35,7;8;7,3
14:06:26;1531;56462;441,11;0,632;0,569;0,878;19,93;21,53;0,403;35,7;8,7;7,9
14:06:27;1532;54746;427,7;0,652;0,592;0,889;15,78;12,83;0,279;35,7;8,7;7,9
14:06:28;1533;51618;403,27;0,692;0,63;0,933;13,86;18,55;0,277;35,7;8,5;7,8
14:06:29;1534;50263;392,68;0,712;0,652;0,946;10,12;12,12;0,242;35,8;7,9;7,2
14:06:30;1535;52658;411,39;0,679;0,618;0,912;9,16;10,54;0,24;35,7;7,6;6,8
14:06:31;1536;51765;404,41;0,691;0,632;0,926;13,74;12,87;0,267;35,8;8,7;7,9
14:06:32;1537;54022;422,05;0,661;0,602;0,897;19,35;20,69;0,347;35,7;9;8,3
14:06:33;1538;53802;420,33;0,664;0,603;0,905;8,79;9,47;0,249;35,7;8;7,3
14:06:34;1539;57465;448,95;0,622;0,563;0,855;2,25;4,77;0,22;35,7;8,7;7,9
14:06:35;1540;47952;374,63;0,745;0,686;0,984;9,29;4,51;0,234;35,8;7,2;6,5
14:06:36;1541;45293;353,85;0,79;0,722;1,059;26,67;25,7;0,566;35,8;6,5;5,8
14:06:37;1542;53419;417,34;0,669;0,608;0,907;8,5;7,99;0,252;35,8;8,8;8,1
14:06:38;1543;56145;438,63;0,637;0,577;0,865;9,39;9,6;0,244;35,7;8,6;7,9
14:06:39;1544;53201;415,63;0,672;0,613;0,903;3,05;4,53;0,226;35,7;9;8,2
14:06:40;1545;49761;388,76;0,717;0,656;0,957;16,58;20,71;0,299;35,7;8,3;7,6
14:06:41;1546;54712;427,44;0,653;0,591;0,899;17,13;23,97;0,342;35,7;7,5;7
14:06:42;1547;52691;411,65;0,678;0,62;0,905;6,17;6,19;0,225;35,8;7,6;6,9
14:06:43;1548;47795;373,4;0,748;0,69;0,98;4,98;3,97;0,222;35,8;7,5;6,8
14:06:44;1549;54893;428,85;0,651;0,59;0,887;1,74;4,35;0,233;35,7;8,6;7,9
14:06:45;1550;45044;351,91;0,794;0,734;1,03;9,96;11,57;0,25;35,8;6,9;6,2
14:06:46;1551;46450;362,89;0,77;0,711;1,01;16,4;15,21;0,302;35,8;7,2;6,5
14:06:47;1552;52218;407,95;0,684;0,625;0,921;1,78;5,1;0,228;35,7;8,3;7,5
14:06:48;1553;52714;411,83;0,677;0,641;0,825;8,41;9,81;0,204;35,7;10,5;9,8
14:06:49;1554;51418;401,7;0,695;0,665;0,816;5,18;2,24;0,168;35,7;10;9,2
14:06:50;1555;58948;460,53;0,606;0,576;0,726;9,6;12,8;0,188;35,7;11,5;10,6
14:06:51;1556;50768;396,63;0,704;0,671;0,837;29,99;26,34;0,503;35,7;9,8;9
14:06:52;1557;52649;411,32;0,679;0,649;0,798;1,97;1,85;0,165;35,7;9,7;9
14:06:53;1558;49589;387,41;0,721;0,69;0,841;1,81;1,99;0,165;35,8;9,2;8,5
14:06:54;1559;51239;400,3;0,697;0,667;0,817;1,86;2,04;0,16;35,7;10,3;9,5
14:06:55;1560;50954;398,08;0,701;0,67;0,825;9,45;7,3;0,181;35,7;10,1;9,3
14:06:56;1561;52932;413,53;0,675;0,643;0,805;26,97;22,36;0,379;35,7;9,6;9
14:06:57;1562;58055;453,55;0,615;0,584;0,74;14,91;16,48;0,219;35,7;11,4;10,4
14:06:58;1563;61646;481,61;0,579;0,55;0,694;8,09;5,11;0,177;35,7;11,8;11
14:06:59;1564;51791;404,62;0,69;0,66;0,81;1,91;1,89;0,166;35,7;9,1;8,4
14:07:00;1565;48102;375,8;0,743;0,711;0,869;7,26;9,06;0,175;35,7;9,8;8,9
14:07:01;1566;55039;429,99;0,65;0,617;0,781;16,74;17,4;0,308;35,7;10,3;9,6
14:07:02;1567;59399;464,05;0,601;0,57;0,727;14,81;15,31;0,276;35,7;11,3;10,6
14:07:03;1568;52792;412,44;0,676;0,646;0,791;8,61;7,58;0,18;35,7;9,7;8,9
14:07:04;1569;48368;377,88;0,739;0,709;0,86;1,9;2,42;0,165;35,8;9;8,3
14:07:05;1570;48074;375,58;0,744;0,713;0,869;9,33;7,99;0,177;35,8;8,3;7,5
14:07:06;1571;53144;415,19;0,673;0,639;0,81;25,03;23,63;0,445;35,8;9,1;7,8
14:07:07;1572;50345;393,32;0,71;0,679;0,83;2,04;1,92;0,162;35,7;10,2;9,2
14:07:08;1573;53027;414,27;0,673;0,643;0,792;4,37;2,39;0,16;35,7;10,9;10
14:07:09;1574;50645;395,66;0,706;0,675;0,827;1,91;2,45;0,173;35,8;8,9;8,2
14:07:10;1575;48357;377,79;0,739;0,707;0,864;11,87;12,09;0,213;35,7;8,6;8
14:07:11;1576;50956;398,09;0,702;0,666;0,844;22,04;23,35;0,424;35,8;9;8,2
14:07:12;1577;49028;383,03;0,729;0,698;0,85;4,3;3,04;0,166;35,7;9,8;8,9
14:07:13;1578;47304;369,56;0,756;0,726;0,878;8,52;10,43;0,179;35,8;7,7;7
14:07:14;1579;52213;407,91;0,685;0,654;0,808;8,35;8,29;0,195;35,7;9,4;8,6
14:07:15;1580;50870;397,42;0,703;0,673;0,824;5,25;8,88;0,175;35,8;8,1;7,5
14:07:16;1581;58073;453,7;0,615;0,582;0,751;20,9;21,58;0,488;35,7;11;10,2
14:07:17;1582;52132;407,28;0,685;0,656;0,805;1,79;1,9;0,172;35,7;10,1;9,4
14:07:18;1583;52587;410,84;0,68;0,651;0,795;8,15;8,44;0,196;35,8;9,5;8,7
14:07:19;1584;56227;439,27;0,635;0,608;0,745;4,35;2,57;0,17;35,7;10,1;9,4
14:07:20;1585;52727;411,93;0,677;0,649;0,792;11,36;9,82;0,205;35,7;10,1;9,3
14:07:21;1586;53870;420,86;0,664;0,633;0,79;22,86;20,67;0,447;35,8;10;9,2
14:07:22;1587;61499;480,46;0,58;0,552;0,691;13,93;12,65;0,194;35,7;12,4;11,6
14:07:23;1588;56031;437,74;0,638;0,61;0,748;1,76;1,88;0,161;35,7;11,1;10,3
14:07:24;1589;56330;440,08;0,634;0,605;0,749;9,06;9,3;0,201;35,7;11,3;10,6
14:07:25;1590;61260;478,59;0,582;0,554;0,696;11,96;9,49;0,19;35,7;12,2;11,4
14:07:26;1591;51541;402,66;0,694;0,663;0,819;18,52;16,15;0,356;35,8;8,8;8
14:07:27;1592;55903;436,74;0,639;0,611;0,75;2,81;3,99;0,171;35,7;10,9;10,1
14:07:28;1593;56426;440,83;0,633;0,606;0,746;6,04;7,51;0,172;35,7;11;10
14:07:29;1594;52784;412,38;0,677;0,648;0,793;9,33;9,23;0,198;35,8;9,5;8,8
14:07:30;1595;49201;384,38;0,726;0,697;0,842;9,54;14,1;0,207;35,8;8,5;7,7
14:07:31;1596;55581;434,23;0,643;0,61;0,773;20,67;26,93;0,406;35,7;10,8;10
14:07:32;1597;58567;457,55;0,609;0,582;0,719;1,9;1,9;0,152;35,7;11,9;11,2
14:07:33;1598;52094;406,98;0,687;0,658;0,804;2,65;2;0,17;35,8;9,7;8,8
14:07:34;1599;53025;414,26;0,674;0,646;0,787;2;1,91;0,166;35,7;9,9;9,3
14:07:35;1600;52992;414;0,674;0,644;0,793;15,29;14,1;0,24;35,7;10,6;9,8
14:07:36;1601;52322;408,77;0,683;0,648;0,822;32,86;35,05;0,615;35,7;10;9,2
14:07:37;1602;52508;410,22;0,681;0,653;0,795;2,36;4,65;0,18;35,8;9,7;8,9
14:07:38;1603;53969;421,63;0,663;0,634;0,776;6,85;6,71;0,177;35,8;8,5;7,9
14:07:39;1604;55723;435,34;0,641;0,612;0,753;1,95;1,75;0,165;35,7;10,7;9,9
14:07:40;1605;54827;428,34;0,652;0,623;0,765;9,62;8,09;0,181;35,7;11,3;10,4
14:07:41;1606;50343;393,3;0,713;0,682;0,833;20,61;13,5;0,298;35,9;8,4;7,7
14:07:42;1607;59833;467,45;0,594;0,567;0,705;5,6;4,47;0,154;35,6;12,2;11,3
14:07:43;1608;55968;437,25;0,639;0,611;0,752;8,82;8,83;0,193;35,8;9,8;9
14:07:44;1609;56225;439,26;0,635;0,607;0,751;1,82;2,05;0,166;35,7;10,6;9,8
14:07:45;1610;49512;386,81;0,722;0,692;0,84;8,34;6,06;0,179;35,7;9,1;8,4
14:07:46;1611;59905;468,01;0,597;0,565;0,724;32,2;31,18;0,496;35,8;11,7;10,9
14:07:47;1612;56911;444,62;0,627;0,599;0,741;4,4;2,18;0,154;35,7;11,3;10,4
14:07:48;1613;54308;424,28;0,658;0,629;0,774;8,52;8,54;0,19;35,7;10,7;9,8
14:07:49;1614;61621;481,41;0,579;0,551;0,692;1,73;1,81;0,152;35,7;12,4;11,7
14:07:50;1615;56442;440,95;0,632;0,604;0,744;7,44;8,72;0,176;35,7;11,2;10,4
14:07:51;1616;56683;442,84;0,631;0,598;0,765;20,51;21,37;0,402;35,7;10,5;9,8
14:07:52;1617;61224;478,31;0,583;0,554;0,698;15,7;17,94;0,225;35,7;11,7;10,9
14:07:53;1618;58489;456,95;0,611;0,583;0,724;7,03;8,65;0,183;35,7;10,7;9,9
14:07:54;1619;55751;435,55;0,642;0,613;0,758;2,97;4,53;0,172;35,8;10,9;10
14:07:55;1620;56526;441,61;0,631;0,603;0,746;9,41;11,09;0,183;35,7;11,7;10,9
14:07:56;1621;55562;434,08;0,643;0,61;0,775;22,15;20,72;0,371;35,7;11,5;10,6
14:07:57;1622;60939;476,09;0,586;0,558;0,698;14,14;17,4;0,22;35,7;12,1;11,3
14:07:58;1623;56205;439,1;0,636;0,608;0,751;8,21;6,76;0,196;35,8;10;9,3
14:07:59;1624;48090;375,7;0,744;0,715;0,861;17,65;14,64;0,237;35,8;8,9;8,1
14:08:00;1625;57412;448,53;0,621;0,592;0,738;8,72;7,9;0,185;35,7;11,7;10,9
14:08:01;1626;59886;467,86;0,597;0,564;0,731;22,57;22,27;0,453;35,7;11,2;10,4
14:08:02;1627;59363;463,77;0,602;0,572;0,722;14,98;13,72;0,298;35,7;10,9;10,1
14:08:03;1628;56979;445,15;0,627;0,598;0,742;15,05;12,41;0,247;35,7;11,7;10,9
14:08:04;1629;53875;420,9;0,662;0,634;0,774;1,99;2,05;0,162;35,7;11,6;10,8
14:08:05;1630;54777;427,95;0,652;0,624;0,763;8,7;3,26;0,164;35,7;11,5;10,5
14:08:06;1631;58302;455,48;0,613;0,582;0,732;23,26;22,61;0,409;35,7;11,7;10,9
14:08:07;1632;57400;448,44;0,622;0,594;0,735;11,74;14,67;0,194;35,7;11,6;10,7
14:08:08;1633;54628;426,78;0,654;0,625;0,767;2,24;1,86;0,17;35,7;10,9;10,1
14:08:09;1634;60291;471,02;0,592;0,564;0,704;7,71;6,8;0,169;35,7;11,7;10,9
14:08:10;1635;58223;454,87;0,613;0,582;0,737;19,85;19,03;0,302;35,7;11,1;10,3
14:08:11;1636;49064;383,31;0,73;0,696;0,868;27,32;26,18;0,477;35,8;7,9;7,3
14:08:12;1637;47354;369,95;0,755;0,725;0,875;2;2,49;0,17;35,7;8,3;7,6
14:08:13;1638;59680;466,25;0,598;0,569;0,714;12,39;2,02;0,164;35,7;11,8;11
14:08:14;1639;60623;473,62;0,589;0,562;0,7;1,87;1,78;0,149;35,7;11,8;11
14:08:15;1640;54192;423,38;0,659;0,63;0,776;13;13,95;0,213;35,7;10,1;9,4
14:08:16;1641;59672;466,19;0,599;0,567;0,728;21,11;19,9;0,437;35,7;11,4;10,5
14:08:17;1642;58579;457,65;0,61;0,582;0,725;13,16;12,23;0,183;35,7;10,8;10
